state,year,commodity,var,value
Nevada,2016,313 Textiles & Fabrics,exports,15357678
Nevada,2016,313 Textiles & Fabrics,imports,13536051
Nevada,2017,313 Textiles & Fabrics,exports,9159531
Nevada,2017,313 Textiles & Fabrics,imports,16830361
Nevada,2008,314 Textile Mill Products,exports,8855777
Nevada,2008,314 Textile Mill Products,imports,54269023
Nevada,2009,314 Textile Mill Products,exports,11586806
Nevada,2009,314 Textile Mill Products,imports,62846058
Nevada,2010,314 Textile Mill Products,exports,9547475
Nevada,2010,314 Textile Mill Products,imports,93885219
Nevada,2011,314 Textile Mill Products,exports,10710658
Nevada,2011,314 Textile Mill Products,imports,53978317
Nevada,2012,314 Textile Mill Products,exports,12880820
Nevada,2012,314 Textile Mill Products,imports,89373442
Nevada,2013,314 Textile Mill Products,exports,12922057
Nevada,2013,314 Textile Mill Products,imports,104462249
Nevada,2014,314 Textile Mill Products,exports,15095671
Nevada,2014,314 Textile Mill Products,imports,103020527
Nevada,2015,314 Textile Mill Products,exports,24218744
Nevada,2015,314 Textile Mill Products,imports,120001383
Nevada,2016,314 Textile Mill Products,exports,19658400
Nevada,2016,314 Textile Mill Products,imports,122273974
Nevada,2017,314 Textile Mill Products,exports,23303893
Nevada,2017,314 Textile Mill Products,imports,113397257
Nevada,2008,315 Apparel & Accessories,exports,14718877
Nevada,2008,315 Apparel & Accessories,imports,108912796
Nevada,2009,315 Apparel & Accessories,exports,18708733
Nevada,2009,315 Apparel & Accessories,imports,102365995
Nevada,2010,315 Apparel & Accessories,exports,19925102
Nevada,2010,315 Apparel & Accessories,imports,185376980
Nevada,2011,315 Apparel & Accessories,exports,24402320
Nevada,2011,315 Apparel & Accessories,imports,272384743
Nevada,2012,315 Apparel & Accessories,exports,27749188
Nevada,2012,315 Apparel & Accessories,imports,329413272
Nevada,2013,315 Apparel & Accessories,exports,34147629
Nevada,2013,315 Apparel & Accessories,imports,408599783
Nevada,2014,315 Apparel & Accessories,exports,31494608
Nevada,2014,315 Apparel & Accessories,imports,467911226
Nevada,2015,315 Apparel & Accessories,exports,25089414
Nevada,2015,315 Apparel & Accessories,imports,553897944
Nevada,2016,315 Apparel & Accessories,exports,23144975
Nevada,2016,315 Apparel & Accessories,imports,514362610
Nevada,2017,315 Apparel & Accessories,exports,21044566
Nevada,2017,315 Apparel & Accessories,imports,669609686
Nevada,2008,316 Leather & Allied Products,exports,10826888
Nevada,2008,316 Leather & Allied Products,imports,71799154
Nevada,2009,316 Leather & Allied Products,exports,12266861
Nevada,2009,316 Leather & Allied Products,imports,49198140
Nevada,2010,316 Leather & Allied Products,exports,13122328
Nevada,2010,316 Leather & Allied Products,imports,91355828
Nevada,2011,316 Leather & Allied Products,exports,17173050
Nevada,2011,316 Leather & Allied Products,imports,103297483
Nevada,2012,316 Leather & Allied Products,exports,22141639
Nevada,2012,316 Leather & Allied Products,imports,108120924
Nevada,2013,316 Leather & Allied Products,exports,29040910
Nevada,2013,316 Leather & Allied Products,imports,123952524
Nevada,2014,316 Leather & Allied Products,exports,37161882
Nevada,2014,316 Leather & Allied Products,imports,152260531
Nevada,2015,316 Leather & Allied Products,exports,44654377
Nevada,2015,316 Leather & Allied Products,imports,148008973
Nevada,2016,316 Leather & Allied Products,exports,48204388
Nevada,2016,316 Leather & Allied Products,imports,141684613
Nevada,2017,316 Leather & Allied Products,exports,32915045
Nevada,2017,316 Leather & Allied Products,imports,147809501
Nevada,2008,321 Wood Products,exports,11106981
Nevada,2008,321 Wood Products,imports,45098200
Nevada,2009,321 Wood Products,exports,9123423
Nevada,2009,321 Wood Products,imports,29334555
Nevada,2010,321 Wood Products,exports,11679233
Nevada,2010,321 Wood Products,imports,19183392
Nevada,2011,321 Wood Products,exports,12358558
Nevada,2011,321 Wood Products,imports,18247816
Nevada,2012,321 Wood Products,exports,16640765
Nevada,2012,321 Wood Products,imports,24164390
Nevada,2013,321 Wood Products,exports,4148751
Nevada,2013,321 Wood Products,imports,34417183
Nevada,2014,321 Wood Products,exports,3391001
Nevada,2014,321 Wood Products,imports,43152182
Nevada,2015,321 Wood Products,exports,2008498
Nevada,2015,321 Wood Products,imports,50925538
Nevada,2016,321 Wood Products,exports,3596663
Nevada,2016,321 Wood Products,imports,42283650
Nevada,2017,321 Wood Products,exports,3103940
Nevada,2017,321 Wood Products,imports,53934824
Nevada,2008,322 Paper,exports,4136406
Nevada,2008,322 Paper,imports,180122232
Nevada,2009,322 Paper,exports,6892122
Nevada,2009,322 Paper,imports,139531650
Nevada,2010,322 Paper,exports,11299601
Nevada,2010,322 Paper,imports,132063816
Nevada,2011,322 Paper,exports,10282050
Nevada,2011,322 Paper,imports,132581278
Nevada,2012,322 Paper,exports,12071271
Nevada,2012,322 Paper,imports,136474305
Nevada,2013,322 Paper,exports,12246134
Nevada,2013,322 Paper,imports,136825689
Nevada,2014,322 Paper,exports,12347496
Nevada,2014,322 Paper,imports,138035225
Nevada,2015,322 Paper,exports,16964560
Nevada,2015,322 Paper,imports,111479646
Nevada,2016,322 Paper,exports,11913272
Nevada,2016,322 Paper,imports,100133474
Nevada,2017,322 Paper,exports,13870066
Nevada,2017,322 Paper,imports,110888995
Nevada,2008,"323 Printed Matter And Related Products, Nesoi",exports,24868106
Nevada,2008,"323 Printed Matter And Related Products, Nesoi",imports,33535103
Nevada,2009,"323 Printed Matter And Related Products, Nesoi",exports,30331809
Nevada,2009,"323 Printed Matter And Related Products, Nesoi",imports,28779094
Nevada,2010,"323 Printed Matter And Related Products, Nesoi",exports,39280987
Nevada,2010,"323 Printed Matter And Related Products, Nesoi",imports,39403475
Nevada,2011,"323 Printed Matter And Related Products, Nesoi",exports,33005558
Nevada,2011,"323 Printed Matter And Related Products, Nesoi",imports,38387655
Nevada,2012,"323 Printed Matter And Related Products, Nesoi",exports,33573457
Nevada,2012,"323 Printed Matter And Related Products, Nesoi",imports,53035635
Nevada,2013,"323 Printed Matter And Related Products, Nesoi",exports,36890317
Nevada,2013,"323 Printed Matter And Related Products, Nesoi",imports,44490636
Nevada,2014,"323 Printed Matter And Related Products, Nesoi",exports,33459941
Nevada,2014,"323 Printed Matter And Related Products, Nesoi",imports,50975299
Nevada,2015,"323 Printed Matter And Related Products, Nesoi",exports,19144475
Nevada,2015,"323 Printed Matter And Related Products, Nesoi",imports,45349529
Nevada,2016,"323 Printed Matter And Related Products, Nesoi",exports,13747456
Nevada,2016,"323 Printed Matter And Related Products, Nesoi",imports,43142003
Nevada,2017,"323 Printed Matter And Related Products, Nesoi",exports,21091182
Nevada,2017,"323 Printed Matter And Related Products, Nesoi",imports,32177144
Nevada,2008,324 Petroleum & Coal Products,exports,1456277
Nevada,2008,324 Petroleum & Coal Products,imports,15046699
Nevada,2009,324 Petroleum & Coal Products,exports,952808
Nevada,2009,324 Petroleum & Coal Products,imports,11120465
Nevada,2010,324 Petroleum & Coal Products,exports,2340136
Nevada,2010,324 Petroleum & Coal Products,imports,7856790
Nevada,2011,324 Petroleum & Coal Products,exports,1117668
Nevada,2011,324 Petroleum & Coal Products,imports,8852788
Nevada,2012,324 Petroleum & Coal Products,exports,2117586
Nevada,2012,324 Petroleum & Coal Products,imports,12077204
Nevada,2013,324 Petroleum & Coal Products,exports,1091160
Nevada,2013,324 Petroleum & Coal Products,imports,7991710
Nevada,2014,324 Petroleum & Coal Products,exports,986013
Nevada,2014,324 Petroleum & Coal Products,imports,11945148
Nevada,2015,324 Petroleum & Coal Products,exports,1297384
Nevada,2015,324 Petroleum & Coal Products,imports,12516266
Nevada,2016,324 Petroleum & Coal Products,exports,10945927
Nevada,2016,324 Petroleum & Coal Products,imports,13228110
Nevada,2017,324 Petroleum & Coal Products,exports,1221349
Nevada,2017,324 Petroleum & Coal Products,imports,12779896
Nevada,2008,325 Chemicals,exports,76679431
Nevada,2008,325 Chemicals,imports,166156125
Nevada,2009,325 Chemicals,exports,47865705
Nevada,2009,325 Chemicals,imports,127795077
Nevada,2010,325 Chemicals,exports,107151190
Nevada,2010,325 Chemicals,imports,153847838
Nevada,2011,325 Chemicals,exports,223133664
Nevada,2011,325 Chemicals,imports,255275888
Nevada,2012,325 Chemicals,exports,185549512
Nevada,2012,325 Chemicals,imports,201464238
Nevada,2013,325 Chemicals,exports,161586212
Nevada,2013,325 Chemicals,imports,198733842
Nevada,2014,325 Chemicals,exports,146079368
Nevada,2014,325 Chemicals,imports,206669092
Nevada,2015,325 Chemicals,exports,147576703
Nevada,2015,325 Chemicals,imports,194178373
Nevada,2016,325 Chemicals,exports,211486903
Nevada,2016,325 Chemicals,imports,240777873
Nevada,2017,325 Chemicals,exports,259124435
Nevada,2017,325 Chemicals,imports,377582969
Nevada,2008,326 Plastics & Rubber Products,exports,67936529
Nevada,2008,326 Plastics & Rubber Products,imports,193052998
Nevada,2009,326 Plastics & Rubber Products,exports,46098157
Nevada,2009,326 Plastics & Rubber Products,imports,163201715
Nevada,2010,326 Plastics & Rubber Products,exports,59906112
Nevada,2010,326 Plastics & Rubber Products,imports,151665904
Nevada,2011,326 Plastics & Rubber Products,exports,69594569
Nevada,2011,326 Plastics & Rubber Products,imports,185225803
Nevada,2012,326 Plastics & Rubber Products,exports,88465713
Nevada,2012,326 Plastics & Rubber Products,imports,221691499
Nevada,2013,326 Plastics & Rubber Products,exports,90232166
Nevada,2013,326 Plastics & Rubber Products,imports,209997741
Nevada,2014,326 Plastics & Rubber Products,exports,82858437
Nevada,2014,326 Plastics & Rubber Products,imports,242324978
Nevada,2015,326 Plastics & Rubber Products,exports,78508841
Nevada,2015,326 Plastics & Rubber Products,imports,262896519
Nevada,2016,326 Plastics & Rubber Products,exports,84870552
Nevada,2016,326 Plastics & Rubber Products,imports,276654068
Nevada,2017,326 Plastics & Rubber Products,exports,87613988
Nevada,2017,326 Plastics & Rubber Products,imports,280060548
Nevada,2008,327 Nonmetallic Mineral Products,exports,14102557
Nevada,2008,327 Nonmetallic Mineral Products,imports,90460142
Nevada,2009,327 Nonmetallic Mineral Products,exports,27308687
Nevada,2009,327 Nonmetallic Mineral Products,imports,54716941
Nevada,2010,327 Nonmetallic Mineral Products,exports,35572403
Nevada,2010,327 Nonmetallic Mineral Products,imports,49957142
Nevada,2011,327 Nonmetallic Mineral Products,exports,40867319
Nevada,2011,327 Nonmetallic Mineral Products,imports,50360603
Nevada,2012,327 Nonmetallic Mineral Products,exports,39143309
Nevada,2012,327 Nonmetallic Mineral Products,imports,50313692
Nevada,2013,327 Nonmetallic Mineral Products,exports,37855223
Nevada,2013,327 Nonmetallic Mineral Products,imports,57213452
Nevada,2014,327 Nonmetallic Mineral Products,exports,41545316
Nevada,2014,327 Nonmetallic Mineral Products,imports,60993277
Nevada,2015,327 Nonmetallic Mineral Products,exports,39574487
Nevada,2015,327 Nonmetallic Mineral Products,imports,70635728
Nevada,2016,327 Nonmetallic Mineral Products,exports,34718620
Nevada,2016,327 Nonmetallic Mineral Products,imports,57211287
Nevada,2017,327 Nonmetallic Mineral Products,exports,39196894
Nevada,2017,327 Nonmetallic Mineral Products,imports,80001902
Nevada,2008,331 Primary Metal Mfg,exports,2907182763
Nevada,2008,331 Primary Metal Mfg,imports,71076267
Nevada,2009,331 Primary Metal Mfg,exports,2902356635
Nevada,2009,331 Primary Metal Mfg,imports,36969418
Nevada,2010,331 Primary Metal Mfg,exports,2404839819
Nevada,2010,331 Primary Metal Mfg,imports,38042079
Nevada,2011,331 Primary Metal Mfg,exports,3702006186
Nevada,2011,331 Primary Metal Mfg,imports,166017870
Nevada,2012,331 Primary Metal Mfg,exports,5444004138
Nevada,2012,331 Primary Metal Mfg,imports,45260260
Nevada,2013,331 Primary Metal Mfg,exports,3949971596
Nevada,2013,331 Primary Metal Mfg,imports,23768876
Nevada,2014,331 Primary Metal Mfg,exports,2947700066
Nevada,2014,331 Primary Metal Mfg,imports,45741418
Nevada,2015,331 Primary Metal Mfg,exports,4246346940
Nevada,2015,331 Primary Metal Mfg,imports,95420801
Nevada,2016,331 Primary Metal Mfg,exports,4994014521
Nevada,2016,331 Primary Metal Mfg,imports,64891730
Nevada,2017,331 Primary Metal Mfg,exports,6455319352
Nevada,2017,331 Primary Metal Mfg,imports,56873716
Nevada,2008,"332 Fabricated Metal Products, Nesoi",exports,132996573
Nevada,2008,"332 Fabricated Metal Products, Nesoi",imports,323061164
Nevada,2009,"332 Fabricated Metal Products, Nesoi",exports,113782895
Nevada,2009,"332 Fabricated Metal Products, Nesoi",imports,233108697
Nevada,2010,"332 Fabricated Metal Products, Nesoi",exports,139584460
Nevada,2010,"332 Fabricated Metal Products, Nesoi",imports,214166507
Nevada,2011,"332 Fabricated Metal Products, Nesoi",exports,153231498
Nevada,2011,"332 Fabricated Metal Products, Nesoi",imports,220435311
Nevada,2012,"332 Fabricated Metal Products, Nesoi",exports,166883464
Nevada,2012,"332 Fabricated Metal Products, Nesoi",imports,296974706
Nevada,2013,"332 Fabricated Metal Products, Nesoi",exports,189442234
Nevada,2013,"332 Fabricated Metal Products, Nesoi",imports,389499929
Nevada,2014,"332 Fabricated Metal Products, Nesoi",exports,190139744
Nevada,2014,"332 Fabricated Metal Products, Nesoi",imports,340936971
Nevada,2015,"332 Fabricated Metal Products, Nesoi",exports,132699396
Nevada,2015,"332 Fabricated Metal Products, Nesoi",imports,354665632
Nevada,2016,"332 Fabricated Metal Products, Nesoi",exports,140037946
Nevada,2016,"332 Fabricated Metal Products, Nesoi",imports,335815600
Nevada,2017,"332 Fabricated Metal Products, Nesoi",exports,133826415
Nevada,2017,"332 Fabricated Metal Products, Nesoi",imports,455804899
Nevada,2008,"333 Machinery, Except Electrical",exports,242453902
Nevada,2008,"333 Machinery, Except Electrical",imports,393908166
Nevada,2009,"333 Machinery, Except Electrical",exports,165031054
Nevada,2009,"333 Machinery, Except Electrical",imports,234066751
Nevada,2010,"333 Machinery, Except Electrical",exports,185777607
Nevada,2010,"333 Machinery, Except Electrical",imports,260557560
Nevada,2011,"333 Machinery, Except Electrical",exports,255668646
Nevada,2011,"333 Machinery, Except Electrical",imports,307247863
Nevada,2012,"333 Machinery, Except Electrical",exports,235326917
Nevada,2012,"333 Machinery, Except Electrical",imports,393869664
Nevada,2013,"333 Machinery, Except Electrical",exports,248124052
Nevada,2013,"333 Machinery, Except Electrical",imports,470211368
Nevada,2014,"333 Machinery, Except Electrical",exports,260702910
Nevada,2014,"333 Machinery, Except Electrical",imports,429964733
Nevada,2015,"333 Machinery, Except Electrical",exports,225048219
Nevada,2015,"333 Machinery, Except Electrical",imports,529130328
Nevada,2016,"333 Machinery, Except Electrical",exports,256413049
Nevada,2016,"333 Machinery, Except Electrical",imports,935865172
Nevada,2017,"333 Machinery, Except Electrical",exports,276374530
Nevada,2017,"333 Machinery, Except Electrical",imports,1734587800
Nevada,2008,334 Computer & Electronic Products,exports,796369397
Nevada,2008,334 Computer & Electronic Products,imports,2526606181
Nevada,2009,334 Computer & Electronic Products,exports,789076764
Nevada,2009,334 Computer & Electronic Products,imports,2430626167
Nevada,2010,334 Computer & Electronic Products,exports,966578341
Nevada,2010,334 Computer & Electronic Products,imports,2765923049
Nevada,2011,334 Computer & Electronic Products,exports,1200011335
Nevada,2011,334 Computer & Electronic Products,imports,3399056089
Nevada,2012,334 Computer & Electronic Products,exports,1403637045
Nevada,2012,334 Computer & Electronic Products,imports,3822262047
Nevada,2013,334 Computer & Electronic Products,exports,1401001933
Nevada,2013,334 Computer & Electronic Products,imports,3970888077
Nevada,2014,334 Computer & Electronic Products,exports,1606761519
Nevada,2014,334 Computer & Electronic Products,imports,3232767042
